Timestamp,university_type,location,academic_year,faculty,major,learning_hours,نوع التطوير اللي بتركز عليه أكتر,interview_readiness,mentor_contact,apps_count,acceptances_count,feedback_frequency,requirements_clarity,market_understanding,perceived_barriers,paid_for_training,events_attended,can_identify_gaps,frustration_sources,wants_skill_report,biggest_challenge,python_lvl,sql_lvl,excel_lvl,stats_lvl,viz_tools,ml_knowledge,projects_count,kaggle_participation,has_portfolio,info_sources,has_python,has_sql,has_excel,has_statistics,has_tableau,has_powerbi,has_any_viz_tool,learning_hours_num,apps_count_num,accept_count_num,events_num,region_category,is_cairo,faculty_category,is_related_major,has_ml,projects_num,has_projects,has_kaggle,has_portfolio_flag,has_mentor,tried_mentor,paid_training_flag,cant_afford,no_value,high_interview_readiness,is_government_univ,is_private_univ,is_national_univ,is_diploma,is_graduate,is_senior
2026-03-17 20:53:23.036,حكومية,الدقهلية,تالته,تجارة / إدارة أعمال,Accounting ,أكثر من 10,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي",3,لا,4_10,3_2,احيانا,واضحة لكن مش عارف أحدد موقفي,3,منافسة عالية جدًا,"نعم , اكثر من مرة",مرة أو مرتين,تقريبا,رفض بدون توضيح سبب,الي حد ما,عدم معرفة متطلبات الوظائف في السوق,1,2,2,2,"Tableau, لم أستخدم أي أداة",لا,2 – 3 مشاريع,نعم,نعم,أصدقاء/معارف,False,True,True,True,True,False,True,12,0,0,1,Provinces,False,Business,0,False,2.5,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False
2026-03-17 22:22:35.507,معهد,القاهرة,خريج حديث,حاسبات ومعلومات / علوم الحاسب,Computer science ,5–10,"تدريب فعلي, بناء CV / LinkedIn",4,لا,+25,1,ابدا,واضحة لكن مش عارف أحدد موقفي,3,"ضعف في عرض نفسي, منافسة عالية جدًا, شبكة علاقات محدودة","لا , لا اري قيمة لذلك",لا,تقريبا,رفض بدون توضيح سبب,الي حد ما,عدم وجود تدريب أو خبرة عملية,3,2,1,2,"Matplotlib, Seaborn",نعم,4 – 5 مشاريع,نعم,نعم,LinkedIn,True,True,False,True,False,False,False,7,30,0,0,Cairo/Alex,True,Tech/CS,1,True,4.5,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False
2026-03-21 11:07:10.877,حكومية,القاهرة,خريج حديث,حاسبات ومعلومات / علوم الحاسب, IT,أقل من 2,كورسات أونلاين,2,لا,+25,ولا واحدة,ابدا,بتختلف من فرصة للتانية,3,"نقص خبرة عملية مثبتة, ضعف في عرض نفسي, شبكة علاقات محدودة","نعم , مرة واحدة",لا,تقريبا,رفض بدون توضيح سبب,جدًا,قلة الثقة في قدراتي,1,2,2,3,Power BI,نعم,لم أنجز أي مشروع بعد,لا,لا,LinkedIn,False,True,True,True,False,True,True,1,30,0,0,Cairo/Alex,True,Tech/CS,1,True,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-03-24 10:10:11.546,معهد,الجيزة,خريج حديث,حاسبات ومعلومات / علوم الحاسب,علوم الحاسب,2–5,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي, بناء CV / LinkedIn",4,لا,+25,ولا واحدة,ابدا,واضحة جدًا وعارف أقيس نفسي عليها,3,"نقص خبرة عملية مثبتة, منافسة عالية جدًا, نوع الجامعة أو الخلفية الأكاديمية, شبكة علاقات محدودة","نعم , مرة واحدة",لا,نعم بدقة,منافسة عالية جدًا,جدًا,عدم وجود تدريب أو خبرة عملية,1,2,3,3,"Tableau, Power BI",نعم,أكثر من 5 مشاريع,لا,نعم,LinkedIn,False,True,True,True,True,True,True,3,30,0,0,Cairo/Alex,True,Tech/CS,1,True,7.0,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
2026-03-29 08:36:01.686,خاصة,الجيزة,تالته,حاسبات ومعلومات / علوم الحاسب,Data science ,5–10,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي, مسابقات / أنشطة, بناء CV / LinkedIn",4,نعم,+25,اكثر,احيانا,واضحة جدًا وعارف أقيس نفسي عليها,4,"نقص خبرة عملية مثبتة, منافسة عالية جدًا, شبكة علاقات محدودة","نعم , مرة واحدة",أكثر من 3 مرات,نعم بدقة,منافسة عالية جدًا,جدًا,عدم وجود تدريب أو خبرة عملية,3,3,3,3,"Tableau, Power BI, Matplotlib, Seaborn",نعم,أكثر من 5 مشاريع,نعم,نعم,LinkedIn,True,True,True,True,True,True,True,7,30,0,3,Cairo/Alex,True,Tech/CS,1,True,7.0,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False
2026-03-29 12:26:36.026,حكومية,المنيا,خريج حديث,حاسبات ومعلومات / علوم الحاسب,CS,أكثر من 10,"كورسات أونلاين, بناء CV / LinkedIn",4,نعم,11_25,3_2,احيانا,بتختلف من فرصة للتانية,2,"نقص خبرة عملية مثبتة, ضعف في عرض نفسي, قلة توجيه أو عدم وضوح متطلبات السوق, شبكة علاقات محدودة","لا , لا استطيع تحمل التكلفة",لا,تقريبا,متطلبات كتير ومش واضحة,جدًا,قلة الثقة في قدراتي,3,2,2,2,"Power BI, Matplotlib, Seaborn",نعم,4 – 5 مشاريع,لا,نعم,LinkedIn,True,True,True,True,False,True,True,12,0,0,0,Provinces,False,Tech/CS,1,True,4.5,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False
2026-03-30 21:00:29.584,حكومية,البحيرة,خريج حديث,هندسة,industrial,أكثر من 10,"كورسات أونلاين, مشاريع عملية شخصية",3,لا,0,ولا واحدة,ابدا,واضحة لكن مش عارف أحدد موقفي,2,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق","لا , لا استطيع تحمل التكلفة",مرة أو مرتين,تقريبا,منافسة عالية جدًا,جدًا,قلة المشاريع العملية في السيرة الذاتية,1,2,3,2,Power BI,لا,2 – 3 مشاريع,لا,نعم,LinkedIn,False,True,True,True,False,True,True,12,0,0,1,Provinces,False,Engineering,0,False,2.5,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
2026-04-03 05:29:18.044,حكومية,الدقهلية,خريج حديث,الزراعة,تكنولوجيا حيوية,2–5,كورسات أونلاين,4,نعم,4_10,ولا واحدة,ابدا,بتختلف من فرصة للتانية,3,"نقص خبرة عملية مثبتة, ضعف في عرض نفسي, منافسة عالية جدًا","لا , لا استطيع تحمل التكلفة",لا,نعم بدقة,عدم الرد تمامًا,جدًا,قلة المشاريع العملية في السيرة الذاتية,1,2,2,1,"Power BI, Matplotlib, Seaborn",نعم,2 – 3 مشاريع,لا,نعم,LinkedIn,False,True,True,False,False,True,True,3,0,0,0,Provinces,False,Other,0,True,2.5,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False
2026-04-13 16:48:09.967,خاصة,الدقهلية,تانية,تجارة / إدارة أعمال,Marketing and e-commerce ,أقل من 2,"تدريب فعلي, بناء CV / LinkedIn",1,لا,0,ولا واحدة,ابدا,واضحة لكن مش عارف أحدد موقفي,2,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, ضعف في عرض نفسي","نعم , اكثر من مرة",مرة أو مرتين,تقريبا,منافسة عالية جدًا,جدًا,ضعف المهارات التقنية المطلوبة,0,0,2,2,لم أستخدم أي أداة,لا,لم أنجز أي مشروع بعد,لا,لا,LinkedIn,False,False,True,True,False,False,False,1,0,0,1,Provinces,False,Business,0,False,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2026-04-13 17:20:15.494,اهلية/دولية,القاهرة,رابعة,حاسبات ومعلومات / علوم الحاسب,AI,5–10,"كورسات أونلاين, مشاريع عملية شخصية",5,نعم,+25,ولا واحدة,نادرا,بتختلف من فرصة للتانية,4,"نقص خبرة عملية مثبتة, منافسة عالية جدًا","نعم , مرة واحدة",لا,نعم بدقة,رفض بدون توضيح سبب,الي حد ما,عدم وجود تدريب أو خبرة عملية,4,4,3,4,"Tableau, Power BI, Matplotlib, Seaborn",نعم,أكثر من 5 مشاريع,لا,نعم,LinkedIn,True,True,True,True,True,True,True,7,30,0,0,Cairo/Alex,True,Tech/CS,1,True,7.0,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True
2026-04-14 01:24:49.719,خاصة,الإسكندرية,رابعة,ذكاء اصطناعي / علوم البيانات,Data Science ,2–5,"كورسات أونلاين, بناء CV / LinkedIn",3,نعم,+25,1,نادرا,واضحة جدًا وعارف أقيس نفسي عليها,3,"ضعف في عرض نفسي, منافسة عالية جدًا","لا , لا اري قيمة لذلك",مرة أو مرتين,تقريبا,عدم الرد تمامًا,جدًا,قلة المشاريع العملية في السيرة الذاتية,4,2,4,2,"Tableau, Power BI, Matplotlib, Seaborn",نعم,أكثر من 5 مشاريع,نعم,نعم,LinkedIn,True,True,True,True,True,True,True,3,30,0,1,Cairo/Alex,True,Tech/CS,1,True,7.0,True,True,True,True,False,False,False,True,False,False,True,False,False,False,True
2026-04-14 21:20:09.371,حكومية,القاهرة,خريج حديث,اقتصاد وعلوم سياسية,اقتصاد ,أكثر من 10,تدريب فعلي,3,نعم,3_1,ولا واحدة,ابدا,واضحة لكن مش عارف أحدد موقفي,4,"نقص خبرة عملية مثبتة, منافسة عالية جدًا","لا , لا اري قيمة لذلك",لم تتوفر فرص في منطقتي,نعم بدقة,منافسة عالية جدًا,لا,عدم وجود تدريب أو خبرة عملية,2,2,3,3,Power BI,نعم,4 – 5 مشاريع,لا,نعم,LinkedIn,True,True,True,True,False,True,True,12,0,0,0,Cairo/Alex,True,Business,0,True,4.5,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False
2026-04-14 21:29:35.695,حكومية,الغربية,تانية,حقوق,قانون,5–10,"كورسات أونلاين, تدريب فعلي, بناء CV / LinkedIn",4,لا,+25,ولا واحدة,ابدا,واضحة لكن مش عارف أحدد موقفي,5,"نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق, منافسة عالية جدًا, نوع الجامعة أو الخلفية الأكاديمية","لا , لا اري قيمة لذلك",لم تتوفر فرص في منطقتي,نعم بدقة,رفض بدون توضيح سبب,جدًا,قلة المشاريع العملية في السيرة الذاتية,2,2,3,3,"Power BI, Matplotlib",نعم,2 – 3 مشاريع,لا,نعم,و مواقع توظيف مختلفة,True,True,True,True,False,True,True,7,30,0,0,Provinces,False,Other,0,True,2.5,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False
2026-04-14 22:18:27.970,خاصة,القاهرة,خريج حديث,حاسبات ومعلومات / علوم الحاسب,IS,أقل من 2,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي, بناء CV / LinkedIn",5,نعم,+25,3_2,احيانا,بتختلف من فرصة للتانية,5,منافسة عالية جدًا,"نعم , اكثر من مرة",مرة أو مرتين,نعم بدقة,متطلبات كتير ومش واضحة,الي حد ما,عدم معرفة متطلبات الوظائف في السوق,3,3,3,3,"Tableau, Power BI, Matplotlib, Seaborn",نعم,أكثر من 5 مشاريع,لا,لا,LinkedIn,True,True,True,True,True,True,True,1,30,0,1,Cairo/Alex,True,Tech/CS,1,True,7.0,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False
2026-04-14 23:01:20.784,معهد,الجيزة,خريج حديث,حاسبات ومعلومات / علوم الحاسب,علوم الحاسب,2–5,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي",4,نعم,+25,1,نادرا,واضحة جدًا وعارف أقيس نفسي عليها,4,"نقص خبرة عملية مثبتة, ضعف في عرض نفسي, منافسة عالية جدًا, نوع الجامعة أو الخلفية الأكاديمية, شبكة علاقات محدودة","نعم , مرة واحدة",لا,نعم بدقة,منافسة عالية جدًا,جدًا,عدم وجود تدريب أو خبرة عملية,1,2,3,3,"Tableau, Power BI",نعم,أكثر من 5 مشاريع,لا,نعم,LinkedIn,False,True,True,True,True,True,True,3,30,0,0,Cairo/Alex,True,Tech/CS,1,True,7.0,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False
2026-04-14 23:08:35.747,حكومية,الدقهلية,رابعة,علوم,حيوان,5–10,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي, بناء CV / LinkedIn",3,لا,0,ولا واحدة,ابدا,واضحة لكن مش عارف أحدد موقفي,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, نوع الجامعة أو الخلفية الأكاديمية","لا , لا استطيع تحمل التكلفة",مرة أو مرتين,تقريبا,عدم الرد تمامًا,جدًا,قلة المشاريع العملية في السيرة الذاتية,1,2,3,1,Power BI,لا,2 – 3 مشاريع,لا,نعم,LinkedIn,False,True,True,False,False,True,True,7,0,0,1,Provinces,False,Science,0,False,2.5,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
2026-04-14 23:21:52.746,اهلية/دولية,القاهرة,تالته,BIS,Business intelligence and analytic system ,أقل من 2,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي, بناء CV / LinkedIn",3,نعم,3_1,1,نادرا,واضحة لكن مش عارف أحدد موقفي,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, ضعف في عرض نفسي, منافسة عالية جدًا, شبكة علاقات محدودة","نعم , مرة واحدة",مرة أو مرتين,تقريبا,متطلبات كتير ومش واضحة,جدًا,قلة المشاريع العملية في السيرة الذاتية,2,2,2,3,"Tableau, Power BI, Matplotlib, Seaborn",نعم,أكثر من 5 مشاريع,لا,نعم,LinkedIn,True,True,True,True,True,True,True,1,0,0,1,Cairo/Alex,True,Business/Tech,0,True,7.0,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False
2026-04-14 23:33:04.717,معهد,الجيزة,رابعة,حاسبات ومعلومات / علوم الحاسب,Data Science ,2–5,"كورسات أونلاين, بناء CV / LinkedIn",3,نعم,0,ولا واحدة,ابدا,بتختلف من فرصة للتانية,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, منافسة عالية جدًا","لا , لا اري قيمة لذلك",لا,نعم بدقة,منافسة عالية جدًا,جدًا,ضعف المهارات التقنية المطلوبة,2,2,1,2,Matplotlib,نعم,لم أنجز أي مشروع بعد,لا,نعم,LinkedIn,True,True,False,True,False,False,False,3,0,0,0,Cairo/Alex,True,Tech/CS,1,True,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
2026-04-14 23:39:32.634,حكومية,القاهرة,تالته,علوم,computer science ,5–10,كورسات أونلاين,3,نعم,3_1,1,ابدا,غير واضحة ومبهمة,1,"نقص خبرة عملية مثبتة, ضعف في عرض نفسي, قلة توجيه أو عدم وضوح متطلبات السوق","لا , لا استطيع تحمل التكلفة",مرة أو مرتين,لا,منافسة عالية جدًا,جدًا,قلة الثقة في قدراتي,1,2,3,3,Power BI,لا,4 – 5 مشاريع,لا,نعم,LinkedIn,False,True,True,True,False,True,True,7,0,0,1,Cairo/Alex,True,Science,1,False,4.5,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False
2026-04-15 00:51:21.200,خاصة,القاهرة,رابعة,ذكاء اصطناعي / علوم البيانات,Ai Engineer ,2–5,مشاريع عملية شخصية,4,نعم,4_10,3_2,احيانا,بتختلف من فرصة للتانية,4,"نقص مهارات تقنية محددة, قلة توجيه أو عدم وضوح متطلبات السوق, منافسة عالية جدًا","لا , لا اري قيمة لذلك",مرة أو مرتين,نعم بدقة,رفض بدون توضيح سبب,جدًا,عدم معرفة متطلبات الوظائف في السوق,3,2,2,2,"Power BI, Matplotlib, Seaborn",نعم,2 – 3 مشاريع,نعم,نعم,LinkedIn,True,True,True,True,False,True,True,3,0,0,1,Cairo/Alex,True,Tech/CS,1,True,2.5,True,True,True,True,False,False,False,True,True,False,True,False,False,False,True
2026-04-15 02:23:52.317,حكومية,أسيوط,خريج حديث,حاسبات ومعلومات / علوم الحاسب,هندسة برمجيات,أكثر من 10,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي, بناء CV / LinkedIn",4,نعم,+25,ولا واحدة,احيانا,واضحة جدًا وعارف أقيس نفسي عليها,5,"نقص خبرة عملية مثبتة, منافسة عالية جدًا, شبكة علاقات محدودة","نعم , اكثر من مرة",لا,نعم بدقة,عملية تقديم معقدة,الي حد ما,قلة المشاريع العملية في السيرة الذاتية,2,2,3,2,"Tableau, Power BI",نعم,4 – 5 مشاريع,لا,نعم,LinkedIn,True,True,True,True,True,True,True,12,30,0,0,Provinces,False,Tech/CS,0,True,4.5,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False
2026-04-15 02:44:48.306,معهد,الشرقية,تالته,تجارة / إدارة أعمال,BIS,5–10,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي, بناء CV / LinkedIn",3,نعم,3_1,ولا واحدة,ابدا,بتختلف من فرصة للتانية,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق, نوع الجامعة أو الخلفية الأكاديمية","نعم , مرة واحدة",لم تتوفر فرص في منطقتي,تقريبا,عدم الرد تمامًا,جدًا,قلة المشاريع العملية في السيرة الذاتية,2,2,3,2,"Tableau, Matplotlib, Seaborn",لا,4 – 5 مشاريع,لا,نعم,LinkedIn,True,True,True,True,True,False,True,7,0,0,0,Provinces,False,Business,1,False,4.5,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False
2026-04-15 07:22:26.257,حكومية,القاهرة,خريج حديث,تجارة / إدارة أعمال,محاسبة و تمويل ,5–10,"كورسات أونلاين, مشاريع عملية شخصية, بناء CV / LinkedIn",5,نعم,+25,ولا واحدة,احيانا,بتختلف من فرصة للتانية,3,"نقص خبرة عملية مثبتة, منافسة عالية جدًا, شبكة علاقات محدودة","نعم , مرة واحدة",لا,تقريبا,منافسة عالية جدًا,الي حد ما,عدم وجود تدريب أو خبرة عملية,1,3,3,2,"Tableau, Power BI",لا,أكثر من 5 مشاريع,لا,نعم,LinkedIn,False,True,True,True,True,True,True,7,30,0,0,Cairo/Alex,True,Business,1,False,7.0,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False
2026-04-15 11:53:55.526,معهد,القاهرة,رابعة,BIS,نظم معلومات الأعمال,أكثر من 10,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي, بناء CV / LinkedIn",4,نعم,3_1,3_2,احيانا,واضحة لكن مش عارف أحدد موقفي,4,شبكة علاقات محدودة,"نعم , اكثر من مرة",أكثر من 3 مرات,تقريبا,رفض بدون توضيح سبب,جدًا,ضعف المهارات التقنية المطلوبة,3,2,3,2,"Tableau, Power BI",نعم,أكثر من 5 مشاريع,نعم,نعم,مواقع توظيف,True,True,True,True,True,True,True,12,0,0,3,Cairo/Alex,True,Business/Tech,1,True,7.0,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True
2026-04-15 15:13:33.045,حكومية,الجيزة,اولي,تجارة / إدارة أعمال,English section ,5–10,"مشاريع عملية شخصية, تدريب فعلي, بناء CV / LinkedIn",5,نعم,11_25,اكثر,احيانا,واضحة جدًا وعارف أقيس نفسي عليها,4,"نقص خبرة عملية مثبتة, شبكة علاقات محدودة","لا , لا اري قيمة لذلك",لم تتوفر فرص في منطقتي,نعم بدقة,عدم الرد تمامًا,الي حد ما,عدم وجود تدريب أو خبرة عملية,3,4,4,3,"Power BI, Matplotlib, Seaborn",نعم,أكثر من 5 مشاريع,لا,لا,LinkedIn,True,True,True,True,False,True,True,7,0,0,0,Cairo/Alex,True,Business,1,True,7.0,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False
2026-04-15 21:06:34.590,حكومية,القاهرة,خامسة,هندسة,اتصالات وحاسبات,2–5,"كورسات أونلاين, تدريب فعلي",3,حاولت ولم أنجح,3_1,ولا واحدة,ابدا,بتختلف من فرصة للتانية,3,ضعف في عرض نفسي,"لا , لا استطيع تحمل التكلفة",مرة أو مرتين,تقريبا,عدم الرد تمامًا,جدًا,قلة المشاريع العملية في السيرة الذاتية,2,2,3,3,"Tableau, Power BI, Matplotlib, Seaborn",نعم,2 – 3 مشاريع,نعم,نعم,LinkedIn,True,True,True,True,True,True,True,3,0,0,1,Cairo/Alex,True,Engineering,1,True,2.5,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True
2026-04-15 22:36:37.402,حكومية,الشرقية,رابعة,تجارة / إدارة أعمال,محاسبة ,5–10,"كورسات أونلاين, مشاريع عملية شخصية, بناء CV / LinkedIn",3,نعم,3_1,ولا واحدة,نادرا,واضحة جدًا وعارف أقيس نفسي عليها,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, شبكة علاقات محدودة","نعم , مرة واحدة",لا,نعم بدقة,متطلبات كتير ومش واضحة,جدًا,ضعف المهارات التقنية المطلوبة,1,1,3,3,"Tableau, Power BI",لا,2 – 3 مشاريع,نعم,نعم,LinkedIn,False,False,True,True,True,True,True,7,0,0,0,Provinces,False,Business,1,False,2.5,True,True,True,True,False,True,False,False,False,True,False,False,False,False,True
2026-04-15 22:41:30.272,دبلومة,القاهرة,خريج حديث,الزراعة,الاراضي والمياة,أكثر من 10,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي, مسابقات / أنشطة, بناء CV / LinkedIn",5,نعم,0,ولا واحدة,ابدا,واضحة جدًا وعارف أقيس نفسي عليها,4,"منافسة عالية جدًا, نوع الجامعة أو الخلفية الأكاديمية, شبكة علاقات محدودة","نعم , مرة واحدة",مرة أو مرتين,تقريبا,متطلبات كتير ومش واضحة,الي حد ما,لم اقم بالتقديم علي اي وظيفة ,2,2,3,1,"Power BI, Matplotlib",نعم,أكثر من 5 مشاريع,لا,نعم,LinkedIn,True,True,True,False,False,True,True,12,0,0,1,Cairo/Alex,True,Other,0,True,7.0,True,False,True,True,False,True,False,False,True,False,False,False,True,True,False
2026-04-15 23:14:24.348,حكومية,القاهرة,رابعة,تجارة / إدارة أعمال,Accounting ,2–5,"كورسات أونلاين, تدريب فعلي, بناء CV / LinkedIn",5,نعم,3_1,ولا واحدة,ابدا,بتختلف من فرصة للتانية,5,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة","نعم , مرة واحدة",مرة أو مرتين,تقريبا,متطلبات كتير ومش واضحة,جدًا,عدم معرفة متطلبات الوظائف في السوق,1,1,2,2,"Tableau, Power BI",لا,4 – 5 مشاريع,نعم,نعم,LinkedIn,False,False,True,True,True,True,True,3,0,0,1,Cairo/Alex,True,Business,0,False,4.5,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True
2026-04-15 23:17:38.612,حكومية,الإسكندرية,تالته,BIS,Information Systems & Computers,2–5,"كورسات أونلاين, مشاريع عملية شخصية, مسابقات / أنشطة, بناء CV / LinkedIn",4,نعم,4_10,ولا واحدة,ابدا,واضحة جدًا وعارف أقيس نفسي عليها,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, منافسة عالية جدًا","لا , لا استطيع تحمل التكلفة",أكثر من 3 مرات,نعم بدقة,منافسة عالية جدًا,جدًا,قلة المشاريع العملية في السيرة الذاتية,2,2,3,3,Power BI,لا,2 – 3 مشاريع,لا,نعم,LinkedIn,True,True,True,True,False,True,True,3,0,0,3,Cairo/Alex,True,Business/Tech,1,False,2.5,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False
2026-04-16 01:47:26.834,معهد,القاهرة,رابعة,BIS,نظم ومعلومات ,5–10,"كورسات أونلاين, مشاريع عملية شخصية, بناء CV / LinkedIn",4,نعم,3_1,1,احيانا,بتختلف من فرصة للتانية,5,"منافسة عالية جدًا, شبكة علاقات محدودة","نعم , مرة واحدة",لم تتوفر فرص في منطقتي,نعم بدقة,رفض بدون توضيح سبب,جدًا,عدم معرفة متطلبات الوظائف في السوق,0,2,3,2,Power BI,لا,4 – 5 مشاريع,نعم,لا,LinkedIn,False,True,True,True,False,True,True,7,0,0,0,Cairo/Alex,True,Business/Tech,1,False,4.5,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True
2026-04-16 04:47:50.656,حكومية,المنوفية,خريج حديث,حقوق,لغة,أكثر من 10,"كورسات أونلاين, مشاريع عملية شخصية",4,نعم,11_25,ولا واحدة,نادرا,غير واضحة ومبهمة,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, ضعف في عرض نفسي, قلة توجيه أو عدم وضوح متطلبات السوق, منافسة عالية جدًا, نوع الجامعة أو الخلفية الأكاديمية, شبكة علاقات محدودة","نعم , اكثر من مرة",لم تتوفر فرص في منطقتي,نعم بدقة,رفض بدون توضيح سبب,جدًا,قلة الثقة في قدراتي,0,0,2,2,Tableau,لا,2 – 3 مشاريع,لا,لا,LinkedIn,False,False,True,True,True,False,True,12,0,0,0,Provinces,False,Other,0,False,2.5,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False
2026-04-16 04:51:48.393,حكومية,المنوفية,خريج حديث,آداب,انجليزي,2–5,كورسات أونلاين,2,نعم,0,ولا واحدة,ابدا,واضحة لكن مش عارف أحدد موقفي,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, منافسة عالية جدًا","نعم , مرة واحدة",لا,تقريبا,منافسة عالية جدًا,جدًا,عدم وجود تدريب أو خبرة عملية,2,2,3,3,"Tableau, Power BI",نعم,2 – 3 مشاريع,لا,نعم,LinkedIn,True,True,True,True,True,True,True,3,0,0,0,Provinces,False,Other,0,True,2.5,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False
2026-04-16 05:11:48.849,حكومية,المنوفية,خريج حديث,حاسبات ومعلومات / علوم الحاسب,Bioinformatics ,2–5,"مشاريع عملية شخصية, بناء CV / LinkedIn",2,نعم,+25,1,ابدا,بتختلف من فرصة للتانية,5,"ضعف في عرض نفسي, منافسة عالية جدًا","نعم , مرة واحدة",لا,تقريبا,عدم الرد تمامًا,جدًا,عدم وجود تدريب أو خبرة عملية,2,3,3,2,"Tableau, Power BI",نعم,2 – 3 مشاريع,لا,لا,LinkedIn,True,True,True,True,True,True,True,3,30,0,0,Provinces,False,Tech/CS,1,True,2.5,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-04-16 05:18:27.083,حكومية,الإسماعيلية,خريج حديث,آداب,خرائط ومساحه,5–10,"كورسات أونلاين, مشاريع عملية شخصية",1,حاولت ولم أنجح,3_1,ولا واحدة,احيانا,واضحة لكن مش عارف أحدد موقفي,3,"ضعف في عرض نفسي, منافسة عالية جدًا, شبكة علاقات محدودة","نعم , اكثر من مرة",لم تتوفر فرص في منطقتي,نعم بدقة,رفض بدون توضيح سبب,جدًا,قلة المشاريع العملية في السيرة الذاتية,2,2,3,3,"Tableau, Power BI, Matplotlib, Seaborn",لا,4 – 5 مشاريع,نعم,لا,مواقع توظيف,True,True,True,True,True,True,True,7,0,0,0,Provinces,False,Other,0,False,4.5,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False
2026-04-16 06:40:01.704,حكومية,أسيوط,تانية,علوم,قسم فيزياء و رياضيات ,أكثر من 10,"كورسات أونلاين, بناء CV / LinkedIn",4,نعم,0,ولا واحدة,دائما,بتختلف من فرصة للتانية,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, منافسة عالية جدًا, شبكة علاقات محدودة","نعم , اكثر من مرة",لم تتوفر فرص في منطقتي,تقريبا,عملية تقديم معقدة,جدًا,ضعف المهارات التقنية المطلوبة,2,1,2,2,Power BI,لا,2 – 3 مشاريع,لا,نعم,أصدقاء/معارف,True,False,True,True,False,True,True,12,0,0,0,Provinces,False,Science,0,False,2.5,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False
